기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 
6481098,지자체,소방_119_센터,경상남도,경상남도 김해서부소방서 주촌119안전센터,주촌119안전센터,055-344-9390,50968,경상남도 김해시 주촌면 서부로1784,
6481096,지자체,소방_119_센터,경상남도,경상남도 김해서부소방서 진례119안전센터,진례119안전센터,055-344-9370,50873,경상남도 김해시 진례면 담안로 50 ,
6481095,지자체,소방_119_센터,경상남도,경상남도 김해서부소방서 진영119안전센터,진영119안전센터,055-344-9380,50858,경상남도 김해시 진영응 장등로4 ,
6481097,지자체,소방_119_센터,경상남도,경상남도 김해서부소방서 한림119안전센터,한림119안전센터,055-344-9410,50848,경상남도 김해시 한림면 한림로401번길 50 ,
6480720,지자체,소방_119_센터,경상남도,경상남도 남해소방서 남해119안전센터,남해119안전센터,055-860-9360,52428,경상남도 남해군 남해읍 스포츠로 81,
6480721,지자체,소방_119_센터,경상남도,경상남도 남해소방서 삼동119안전센터,삼동119안전센터,055-860-9370,52444,경상남도 남해군 삼동면 동부대로 1795,
6480567,지자체,소방_119_센터,경상남도,경상남도 밀양소방서 가곡119안전센터,가곡119안전센터,055-350-9370,50442,경상남도 밀양시 용두로5 (가곡동),
6480568,지자체,소방_119_센터,경상남도,경상남도 밀양소방서 삼랑진119안전센터,삼랑진119안전센터,055-350-9390,50467,경상남도 밀양시 삼랑진읍 삼랑진로 16-3,
6480565,지자체,소방_119_센터,경상남도,경상남도 밀양소방서 삼문119안전센터,삼문119안전센터,055-350-9360,50440,경상남도 밀양시 밀양대로 1760 (삼문동),
6480566,지자체,소방_119_센터,경상남도,경상남도 밀양소방서 하남119안전센터,하남119안전센터,055-350-9380,50461,경상남도 밀양시 하남읍 명례로 108,
6480555,지자체,소방_119_센터,경상남도,경상남도 사천소방서 곤양119안전센터,곤양119안전센터,055-830-9430,52504,경상남도 사천시 곤양면 곤북로 64,
6480552,지자체,소방_119_센터,경상남도,경상남도 사천소방서 동금119안전센터,동금119안전센터,055-830-9400,52561,경상남도 사천시 남일로 29,
6480935,지자체,소방_119_센터,경상남도,경상남도 사천소방서 사남119안전센터,사남119안전센터,055-830-9410,52533,경상남도 사천시 사남면 공단2로 53,
6480554,지자체,소방_119_센터,경상남도,경상남도 사천소방서 사천119안전센터,사천119안전센터,055-830-9420,52516,경상남도 사천시 사천읍 무산로 21,
6480832,지자체,소방_119_센터,경상남도,경상남도 산청소방서 단성119안전센터,단성119안전센터,055-970-9321,52251,경상남도 산청군 단성면 사직단로 447-8,
6480831,지자체,소방_119_센터,경상남도,경상남도 산청소방서 산청119안전센터,산청119안전센터,055-972-0119,52225,경상남도 산청군 산청읍 중앙로 76-7,
6480575,지자체,소방_119_센터,경상남도,경상남도 양산소방서 물금119안전센터,물금119안전센터,055-379-9361,50595,경상남도 양산시 물금읍 황산로 719,
6480574,지자체,소방_119_센터,경상남도,경상남도 양산소방서 웅상119안전센터,웅상119안전센터,055-379-9381,50536,경상남도 양산시 웅상대로 1120 (명동),
6480646,지자체,소방_119_센터,경상남도,경상남도 양산소방서 중부119안전센터,중부119안전센터,055-379-9331,50629,경상남도 양산시 양산역6길 27 (중부동),
6480573,지자체,소방_119_센터,경상남도,경상남도 양산소방서 중앙119안전센터,중앙119안전센터,055-379-9371,50576,경상남도 양산시 신기로 13 (신기동),
6480941,지자체,소방_119_센터,경상남도,경상남도 양산소방서 평산119안전센터,평산119안전센터,055-379-9321,50551,경상남도 양산시 내연4길 9 (평산동),
6480576,지자체,소방_119_센터,경상남도,경상남도 양산소방서 하북119안전센터,하북119안전센터,055-379-9391,50508,경상남도 양산시 하북면 양산대로 2255-38,
6480828,지자체,소방_119_센터,경상남도,경상남도 의령소방서 부림119안전센터,부림119안전센터,055-570-9321,52105,경상남도 의령군 부림면 대한로 1666,
6480827,지자체,소방_119_센터,경상남도,경상남도 의령소방서 의령119안전센터,의령119안전센터,055-570-9312,52151,경상남도 의령군 의령읍 의병로 108-17,
6480540,지자체,소방_119_센터,경상남도,경상남도 진주소방서 문산119안전센터,문산119안전센터,055-760-9400,52839,경상남도 진주시 문산읍 월아산로 979 (삼곡리),
6480533,지자체,소방_119_센터,경상남도,경상남도 진주소방서 상대119안전센터,상대119안전센터,055-760-9360,52782,경상남도 진주시 동진로 249,
6480534,지자체,소방_119_센터,경상남도,경상남도 진주소방서 중앙119안전센터,중앙119안전센터,055-760-9370,52663,경상남도 진주시 북장대로64번길 14 (봉곡동),
6480535,지자체,소방_119_센터,경상남도,경상남도 진주소방서 천전119안전센터,천전119안전센터,055-760-9380,52723,경상남도 진주시 강남로167번길 16 (칠암동),
6480536,지자체,소방_119_센터,경상남도,경상남도 진주소방서 평거119안전센터,평거119안전센터,055-760-9390,52678,경상남도 진주시 순환로 565 (평거동),
6480586,지자체,소방_119_센터,경상남도,경상남도 창녕소방서 남지119안전센터,남지119안전센터,055-259-9370,50357,경상남도 창녕군 남지읍 동포로 64,
6480587,지자체,소방_119_센터,경상남도,경상남도 창녕소방서 부곡119안전센터,부곡119안전센터,055-259-9380,50365,경상남도 창녕군 부곡면 원앙로 184,
6480585,지자체,소방_119_센터,경상남도,경상남도 창녕소방서 창녕119안전센터,창녕119안전센터,055-259-9361,50319,경상남도 창녕군 대지면 우포2로 1097,
5670343,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 구암119안전센터,구암119안전센터,055-251-9189,51351,경상남도 창원시 마산회원구 팔용로 260,
5670339,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 남성119안전센터,남성119안전센터,055-242-0119,51731,경상남도 창원시 마산합포구 남성로 114,
5670344,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 내서119안전센터,내서119안전센터,055-249-9430,51242,경상남도 창원시 마산회원구 내서읍 중리공단로 104,
5670340,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 삼진119안전센터,삼진119안전센터,055-271-0119,51791,경상남도 창원시 마산합포구 진동면 해양관광로 52,
5670341,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 석전119안전센터,석전119안전센터,055-249-9400,51322,경상남도 창원시 마산회원구 양덕옛1길 62,
5670342,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 양봉119안전센터,양봉119안전센터,055-249-9410,51339,경상남도 창원시 마산회원구 자유무역1길 22,
5670338,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 중앙119안전센터,중앙119안전센터,055-221-5415,51716,경상남도 창원시 마산합포구 제2부두로 55 ,
5670486,지자체,소방_119_센터,경상남도,경상남도 창원시 마산소방서 호계119안전센터,호계119안전센터,055-231-0731,51212,경상남도 창원시 마산회원구 내서읍 호계본동3길 59-11,
5670403,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방본부 대흥119안전센터,대흥119안전센터,055-548-9235,51676,경상남도 창원시 진해구 백구로 72,
5670406,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방본부 용원119안전센터,용원119안전센터,055-548-9391,51604,경상남도 창원시 진해구 용원로 43,
5670405,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방본부 웅동119안전센터,웅동119안전센터,055-551-0119,51614,경상남도 창원시 진해구 남의로 11,
5670404,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방본부 이동119안전센터,이동119안전센터,055-548-9371,51655,경상남도 창원시 진해구 충장로 434,
5670417,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 가음정119안전센터,가음정119안전센터,055-211-9374,51492,경상남도 창원시 성산구 대정로 39,
5670485,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 대산119안전센터,대산119안전센터,055-211-9451,51124,경상남도 창원시 의창구 대산면 봉강가술로 583,
5670418,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 대원119안전센터,대원119안전센터,055-211-9404,51415,경상남도 창원시 의창구 두대로55번길 11,
5670419,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 동읍119안전센터,동읍119안전센터,055-211-9433,51128,경상남도 창원시 의창구 동읍 동읍로71번길 14-14,
5670415,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 봉곡119안전센터,봉곡119안전센터,055-211-9393,51181,경상남도 창원시 의창구 지귀로 127,
5670421,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 북면119안전센터,북면119안전센터,055-211-9443,51101,경상남도 창원시 의창구 북면 천주로1150번길 15-22,
5670414,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 소답119안전센터,소답119안전센터,055-211-9425,51198,경상남도 창원시 의창구 의안로44번길 5,
5670412,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 신월119안전센터,신월119안전센터,055-211-9361,51444,경상남도 창원시 의창구 상남로 165,
5670413,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 외동119안전센터,외동119안전센터,055-211-9387,51531,경상남도 창원시 성산구 창원대로 786,
5670420,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 웅남119안전센터,웅남119안전센터,055-211-9461,51564,경상남도 창원시 성산구 봉양로 406,
5670416,지자체,소방_119_센터,경상남도,경상남도 창원시 창원소방서 차룡119안전센터,차룡119안전센터,055-211-9415,51399,경상남도 창원시 의창구 창원대로204번길 15,
6480546,지자체,소방_119_센터,경상남도,경상남도 통영소방서 무전119안전센터,무전119안전센터,055-640-9422,53058,경상남도 통영시 원문로 71,
6480547,지자체,소방_119_센터,경상남도,경상남도 통영소방서 서호119안전센터,서호119안전센터,055-640-9371,53062,경상남도 통영시 중앙로 91-8,
6480550,지자체,소방_119_센터,경상남도,경상남도 통영소방서 죽림119안전센터,죽림119안전센터,055-640-9361,53013,"경상남도 통영시 광도면 죽림4로 49 (죽림리, 통영소방서 죽림119안전센터)",
6481129,지자체,소방_119_센터,경상남도,경상남도 하동소방서 금성119안전센터,금성119안전센터,055-880-9322,52353,경상남도 하동군 금성면 금성로 15,
6480726,지자체,소방_119_센터,경상남도,경상남도 하동소방서 진교119안전센터,진교119안전센터,055-880-9374,52347,경상남도 하동군 진교면 진양로 27,
6480725,지자체,소방_119_센터,경상남도,경상남도 하동소방서 하동119안전센터,하동119안전센터,055-880-9361,52333,경상남도 하동군 적량면 공설운동장로 169,
